against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,30,6400,70,303,190.0,Spirit,85,1000000,0.5,38,Desumasuデスマス,Yamask,50.0,55,65,30,13,0,1.5,5,0
0.5,1.0568350668647846,1.0,1.0,1.0513117283950617,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,50,6400,70,483,90.0,Coffin,145,1000000,1.7,58,Desukarnデスカーン,Cofagrigus,50.0,95,105,30,13,0,76.5,5,0
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,0.9820239680426098,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,78,7680,70,355,45.0,Prototurtle,103,1000000,0.7,54,Protogaプロトーガ,Tirtouga,88.1,53,45,22,3,14,16.5,5,0
1.0,1.0,1.0,2.0,1.0,2.0,1.1474700399467377,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,108,7680,70,495,45.0,Prototurtle,133,1000000,1.2,74,Abagouraアバゴーラ,Carracosta,88.1,83,65,32,3,14,81.0,5,0
0.5,1.0,1.0,1.0753968253968254,1.0,1.0662450066577895,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,112,7680,70,401,45.0,First Bird,45,1000000,0.5,55,Archenアーケン,Archen,88.1,74,45,70,12,3,9.5,5,0
0.5,1.0,0.9797101449275363,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,140,7680,70,567,45.0,First Bird,65,1000000,1.4,75,Archeosアーケオス,Archeops,88.1,112,65,110,12,3,32.0,5,0
0.5,1.0,1.0,1.0753968253968254,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,50,5120,70,329,190.0,Trash Bag,62,1000000,0.6,50,Yabukuronヤブクロン,Trubbish,50.0,40,62,65,6,0,31.0,5,0
0.5,1.0,1.0,1.0,1.0513117283950617,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95,5120,70,474,60.0,Trash Heap,82,1000000,1.9,80,Dustdasダストダス,Garbodor,50.0,60,82,75,6,0,107.3,5,0
2.0,0.5,1.0,1.0753968253968254,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65,6400,70,330,75.0,Tricky Fox,40,1059860,0.7,40,Zoruaゾロア,Zorua,88.1,80,40,65,16,0,12.5,5,0
0.9975795297372061,0.5,1.0,1.0,1.0513117283950617,2.0,1.1474700399467377,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,105,5120,70,510,45.0,Illusion Fox,60,1059860,1.6,60,Zoroarkゾロアーク,Zoroark,88.1,120,60,105,16,0,81.1,5,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9820239680426098,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,3840,70,300,255.0,Chinchilla,40,800000,0.4,55,Chillarmyチラーミィ,Minccino,24.6,40,40,75,5,0,5.8,5,0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,3840,70,470,60.0,Scarf,60,800000,0.5,75,Chillaccinoチラチーノ,Cinccino,24.6,65,60,115,5,0,7.5,5,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,5120,70,290,200.0,Fixation,50,1059860,0.4,45,Gothimuゴチム,Gothita,24.6,55,65,45,11,0,5.8,5,0
2.0,1.0568350668647846,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,45,5120,70,390,100.0,Manipulate,70,1059860,0.7,60,Gothimiruゴチミル,Gothorita,24.6,75,85,55,11,0,18.0,5,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,5120,70,490,50.0,Astral Body,95,1059860,1.5,70,Gothiruselleゴチルゼル,Gothitelle,24.6,95,110,65,11,0,44.0,5,0
2.0,2.0,1.0,1.0,1.0,1.0662450066577895,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,5120,70,290,200.0,Cell,40,1059860,0.3,45,Uniranユニラン,Solosis,50.0,105,50,20,11,0,1.0,5,0
2.0,2.0,1.0,1.0,1.0513117283950617,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,40,5120,70,370,100.0,Mitosis,50,1059860,0.6,65,Doublanダブラン,Duosion,50.0,125,60,30,11,0,8.0,5,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,65,5120,70,490,50.0,Multiplying,75,1059860,1.0,110,Lanculusランクルス,Reuniclus,50.0,125,85,30,11,0,20.1,5,0
0.5,1.0,1.0,4.0,1.0513117283950617,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,44,5120,70,305,190.0,Water Bird,50,1000000,0.5,62,Koaruhieコアルヒー,Ducklett,50.0,44,50,55,3,3,5.5,5,0
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,87,5120,70,473,45.0,White Bird,63,1000000,1.3,75,Swannaスワンナ,Swanna,50.0,87,63,98,3,3,24.2,5,0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,5120,70,305,255.0,Fresh Snow,50,1250000,0.4,36,Vanipetiバニプッチ,Vanillite,50.0,65,60,44,14,0,5.7,5,0
1.0,1.0568350668647846,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,65,5120,70,395,120.0,Icy Snow,65,1250000,1.1,51,Vanirichバニリッチ,Vanillish,50.0,80,75,59,14,0,41.0,5,0
1.0,1.0568350668647846,1.0,1.0,1.0,1.0662450066577895,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,95,5120,70,535,45.0,Snowstorm,85,1250000,1.3,71,Baivanillaバイバニラ,Vanilluxe,50.0,110,95,79,14,0,57.5,5,0
2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,335,190.0,Season,50,1000000,0.6,60,Shikijikaシキジカ,Deerling,50.0,40,50,75,5,9,19.5,5,0
2.0,1.0,1.0,1.0753968253968254,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,475,75.0,Season,70,1000000,1.9,80,Mebukijikaメブキジカ,Sawsbuck,50.0,60,70,95,5,9,92.5,5,0
0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,75,5120,70,428,200.0,Sky Squirrel,60,1000000,0.4,55,Emongaエモンガ,Emolga,50.0,75,60,103,7,3,5.0,5,0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,315,200.0,Clamping,45,1000000,0.5,50,Kaburumoカブルモ,Karrablast,50.0,40,45,60,4,0,5.9,5,0
0.5,1.0,0.5,1.0,1.0513117283950617,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,135,3840,70,495,75.0,Cavalry,105,1000000,1.0,70,Chevargoシュバルゴ,Escavalier,50.0,60,105,20,4,12,33.0,5,0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,55,5120,70,294,190.0,Mushroom,45,1000000,0.2,69,Tamagetakeタマゲタケ,Foongus,50.0,55,55,15,1,1,1.0,5,0
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,85,5120,70,464,75.0,Mushroom,70,1000000,0.6,114,Morobareruモロバレル,Amoonguss,50.0,85,80,30,1,1,10.5,5,0
0.5,2.0,1.0,2.0,1.0513117283950617,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,40,5120,70,335,190.0,Floating,50,1000000,1.2,55,Pururillプルリル,Frillish,50.0,65,85,40,3,17,33.0,5,0
0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,60,5120,70,480,60.0,Floating,70,1000000,2.2,100,Burungelブルンゲル,Jellicent,50.0,85,105,60,3,17,135.0,5,0
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,10240,70,470,75.0,Caring,80,800000,1.2,165,Mamanbouママンボウ,Alomomola,50.0,40,45,65,3,0,31.6,5,0
1.0,1.0,0.9797101449275363,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,47,5120,70,319,190.0,Attaching,50,1000000,0.1,50,Bachuruバチュル,Joltik,50.0,57,50,65,4,5,0.6,5,0
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,77,5120,70,472,75.0,EleSpider,60,1000000,0.8,70,Dentulaデンチュラ,Galvantula,50.0,97,60,108,4,5,14.3,5,0
1.0,1.0,0.5,0.5,1.0513117283950617,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,50,5120,70,305,255.0,Thorn Seed,91,1000000,0.6,44,Tesseedテッシード,Ferroseed,50.0,24,86,10,1,12,18.8,5,0
1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,94,5120,70,489,90.0,Thorn Pod,131,1000000,1.0,74,Nutreyナットレイ,Ferrothorn,50.0,54,116,20,1,12,110.0,5,0
0.5,1.0,0.9797101449275363,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,55,5120,70,300,130.0,Gear,70,1059860,0.3,40,Giaruギアル,Klink,55.155761024181935,45,60,30,17,0,21.0,5,0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,80,5120,70,440,60.0,Gear,95,1059860,0.6,60,Gigiaruギギアル,Klang,55.155761024181935,70,85,50,17,0,51.0,5,0
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,0.9820239680426098,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,100,5120,70,520,30.0,Gear,115,1059860,0.6,60,Gigigiaruギギギアル,Klinklang,55.155761024181935,70,85,90,17,0,81.0,5,0
1.0,1.0,1.0,0.5,1.0513117283950617,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,275,190.0,EleFish,40,1250000,0.2,35,Shibishirasuシビシラス,Tynamo,50.0,45,40,60,7,0,0.3,5,0
1.0,1.0,1.0,0.5,1.0513117283950617,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85,5120,70,405,60.0,EleFish,70,1250000,1.2,65,Shibibeelシビビール,Eelektrik,50.0,75,70,40,7,0,22.0,5,0
1.0,1.0568350668647846,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,115,5120,70,515,30.0,EleFish,80,1250000,2.1,85,Shibirudonシビルドン,Eelektross,50.0,105,80,50,7,0,80.5,5,0
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,5120,70,335,255.0,Cerebral,55,1000000,0.5,55,Ligrayリグレー,Elgyem,50.0,85,55,30,11,0,9.0,5,0
2.0,2.0,1.0,1.0,1.0,0.5,1.1474700399467377,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,5120,70,485,90.0,Cerebral,75,1000000,1.0,75,Ohbemオーベム,Beheeyem,50.0,125,95,40,11,0,34.5,5,0
0.25,2.0,1.0,1.0,1.0513117283950617,0.0,0.5,1.0,0.9820239680426098,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,30,5120,70,275,190.0,Candle,55,1059860,0.3,50,Hitomoshiヒトモシ,Litwick,50.0,65,55,20,13,13,3.1,5,0
0.25,2.0,0.9797101449275363,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,40,5120,70,370,90.0,Lamp,60,1059860,0.6,60,Lamplerランプラー,Lampent,50.0,95,60,55,13,13,13.0,5,0
0.25,2.0,1.0,1.0753968253968254,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,55,5120,70,520,45.0,Luring,90,1059860,1.0,60,Chandelaシャンデラ,Chandelure,50.0,145,90,80,13,13,34.3,5,0
1.0,1.0568350668647846,2.0,0.5,2.0,1.0662450066577895,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,87,10240,35,320,75.0,Tusk,60,1250000,0.6,46,Kibagoキバゴ,Axew,50.0,30,40,57,15,0,18.0,5,0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,117,10240,35,410,60.0,Axe Jaw,70,1250000,1.0,66,Onondoオノンド,Fraxure,50.0,40,50,67,15,0,36.0,5,0
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,147,10240,35,540,45.0,Axe Jaw,90,1250000,1.8,76,Ononokusオノノクス,Haxorus,50.0,60,70,97,15,0,105.5,5,0
0.9975795297372061,1.0,1.0,1.0,1.0513117283950617,2.0,2.0,1.1957390146471372,0.9820239680426098,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,70,5120,70,305,120.0,Chill,40,1000000,0.5,55,Kumasyunクマシュン,Cubchoo,50.0,60,40,40,14,0,8.5,5,0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,130,5120,70,505,60.0,Freezing,80,1000000,2.6,95,Tunbearツンベアー,Beartic,50.0,70,80,50,14,0,260.0,5,0
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,6400,70,515,25.0,Crystallizing,50,1000000,1.1,80,Freegeoフリージオ,Cryogonal,55.155761024181935,95,135,105,14,0,148.0,5,0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,40,3840,70,305,200.0,Snail,85,1000000,0.4,50,Chobomakiチョボマキ,Shelmet,50.0,40,65,25,4,0,7.7,5,0
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,70,3840,70,495,75.0,Shell Out,40,1000000,0.8,80,Agilderアギルダー,Accelgor,50.0,100,60,145,4,0,25.3,5,0
1.0,1.0,1.0,0.0,1.0513117283950617,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,66,5120,70,471,75.0,Trap,84,1000000,0.7,109,Maggyoマッギョ,Stunfisk,50.0,81,99,32,8,5,11.0,5,0
0.5,0.5,1.0,1.0753968253968254,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,85,6400,70,350,180.0,Martial Arts,50,1059860,0.9,45,Kojofuコジョフー,Mienfoo,50.0,55,50,65,10,0,20.0,5,0
0.5,0.5,1.0,1.0753968253968254,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,6400,70,510,45.0,Martial Arts,60,1059860,1.4,65,Kojondoコジョンド,Mienshao,50.0,95,60,105,10,0,35.5,5,0
1.0,1.0,2.0,0.5,1.0513117283950617,1.0,0.5,1.1957390146471372,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,120,7680,70,485,45.0,Cave,90,1000000,1.6,77,Crimganクリムガン,Druddigon,50.0,60,90,48,15,0,139.0,5,0
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9820239680426098,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,74,6400,70,303,190.0,Automaton,50,1000000,1.0,59,Gobitゴビット,Golett,55.155761024181935,35,50,35,8,17,92.0,5,0
0.5,1.0568350668647846,0.9797101449275363,1.0753968253968254,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,124,6400,70,483,90.0,Automaton,80,1000000,2.8,89,Goloogゴルーグ,Golurk,55.155761024181935,55,80,55,8,17,330.0,5,0
0.9975795297372061,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,85,5120,35,340,120.0,Sharp Blade,70,1000000,0.5,45,Komatanaコマタナ,Pawniard,50.0,40,40,60,16,12,10.2,5,0
1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,125,5120,35,490,45.0,Sword Blade,100,1000000,1.6,65,Kirikizanキリキザン,Bisharp,50.0,60,70,70,16,12,70.0,5,0
1.0,1.0,1.0,1.0,1.0513117283950617,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,5120,70,490,45.0,Bash Buffalo,95,1000000,1.6,95,Buffronバッフロン,Bouffalant,50.0,40,95,55,5,0,94.6,5,0
0.5,1.0568350668647846,1.0,1.0753968253968254,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,83,5120,70,350,190.0,Eaglet,50,1250000,0.5,70,Washibonワシボン,Rufflet,100.0,37,50,60,5,3,10.5,5,0
0.5,1.0568350668647846,1.0,2.0,1.0,1.0662450066577895,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,123,5120,70,510,60.0,Valiant,75,1250000,1.5,100,Warrgleウォーグル,Braviary,100.0,57,75,80,5,3,41.0,5,0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,55,5120,35,370,190.0,Diapered,75,1250000,0.5,70,Valchaiバルチャイ,Vullaby,0.0,45,65,60,16,3,9.0,5,0
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,65,5120,35,510,60.0,Bone Vulture,105,1250000,1.2,110,Vulginaバルジーナ,Mandibuzz,0.0,55,95,80,16,3,39.5,5,0
0.5,1.0,0.9797101449275363,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,97,5120,70,484,90.0,Anteater,66,1000000,1.4,85,Kuitaranクイタラン,Heatmor,50.0,105,66,65,2,0,58.0,5,0
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,109,5120,70,484,90.0,Iron Ant,112,1000000,0.3,58,Aiantアイアント,Durant,50.0,48,48,109,4,12,33.0,5,0
2.0,0.5,0.9797101449275363,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,65,10240,35,300,45.0,Irate,50,1250000,0.8,52,Monozuモノズ,Deino,50.0,45,50,38,16,16,17.3,5,0
2.0,1.0568350668647846,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,85,10240,35,420,45.0,Hostile,70,1250000,1.4,72,Diheadジヘッド,Zweilous,50.0,65,70,58,16,16,50.0,5,0
0.9975795297372061,1.0568350668647846,2.0,0.5,1.0513117283950617,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,105,10240,35,600,45.0,Brutal,90,1250000,1.8,92,Sazandoraサザンドラ,Hydreigon,50.0,125,90,98,16,16,160.0,5,0
0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,85,10240,70,360,45.0,Torch,55,1250000,1.1,55,Merlarvaメラルバ,Larvesta,50.0,50,55,60,4,13,28.8,5,0
0.9975795297372061,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,60,10240,70,550,15.0,Sun,65,1250000,1.6,85,Ulgamothウルガモス,Volcarona,50.0,135,105,100,4,13,46.0,5,0
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,90,20480,35,580,3.0,Iron Will,129,1250000,2.1,91,Cobalonコバルオン,Cobalion,55.155761024181935,90,72,108,17,10,250.0,5,1
0.5,0.5,1.0,1.0,1.0513117283950617,2.0,0.5,1.1957390146471372,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,129,20480,35,580,3.0,Cavern,90,1250000,1.9,91,Terrakionテラキオン,Terrakion,55.155761024181935,72,90,108,12,10,260.0,5,1
1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,90,20480,35,580,3.0,Grassland,72,1250000,2.0,91,Virizionビリジオン,Virizion,55.155761024181935,90,129,108,1,10,200.0,5,1
0.9975795297372061,1.0,1.0,2.0,1.0513117283950617,1.0662450066577895,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100,30720,90,580,3.0,Cyclone,80,1250000,1.5,79,Tornelos (keshin Forme)トルネロス,Tornadus,100.0,110,90,121,18,0,63.0,5,1
0.5,1.0,1.0,1.0,1.0513117283950617,0.5,1.1474700399467377,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,105,30720,90,580,3.0,Bolt Strike,70,1250000,1.5,79,Voltolos (keshin Forme)ボルトロス,Thundurus,100.0,145,80,101,7,3,61.0,5,1
0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,0.9820239680426098,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,120,30720,0,680,3.0,Vast White,100,1250000,3.2,100,Reshiramレシラム,Reshiram,55.155761024181935,150,120,90,15,13,330.0,5,1
1.0,1.0568350668647846,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,150,30720,0,680,3.0,Deep Black,120,1250000,2.9,100,Zekromゼクロム,Zekrom,55.155761024181935,120,100,90,15,5,345.0,5,1
0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,145,30720,90,600,3.0,Abundance,90,1250000,1.5,89,Landlos (keshin Forme)ランドロス,Landorus,100.0,105,80,91,8,3,68.0,5,1
0.9975795297372061,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,120,30720,0,700,3.0,Boundary,90,1250000,3.0,125,Kyuremキュレム,Kyurem,55.155761024181935,170,100,95,15,6,325.0,5,1
0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,72,20480,35,580,3.0,Colt,90,1250000,1.4,91,Keldeo (itsumo No Sugata)ケルディオ,Keldeo,55.155761024181935,129,90,108,3,10,48.5,5,1
2.0,2.0,1.0,1.0,1.0513117283950617,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,128,30720,100,600,3.0,Melody,90,1250000,0.6,100,Meloetta (step Forme)メロエッタ,Meloetta,55.155761024181935,77,77,128,5,11,6.5,5,1
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,120,30720,0,600,3.0,Paleozoic,95,1250000,1.5,71,Genesectゲノセクト,Genesect,55.155761024181935,120,95,99,4,12,82.5,5,1
2.0,1.0,1.0,0.5,1.0513117283950617,1.0,2.0,1.1957390146471372,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,61,5120,70,313,45.0,Spiky Nut,65,1059860,0.4,56,Harimaronハリマロン,Chespin,88.1,48,45,38,1,0,9.0,6,0
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,78,5120,70,405,45.0,Spiny Armor,95,1059860,0.7,61,Hariborgハリボーグ,Quilladin,88.1,56,58,57,1,0,29.0,6,0
1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,107,5120,70,530,45.0,Spiny Armor,122,1059860,1.6,88,Brigarronブリガロン,Chesnaught,88.1,74,75,64,1,10,90.0,6,0
0.5,1.0,1.0,1.0,1.0513117283950617,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45,5120,70,307,45.0,Fox,40,1059860,0.4,40,Fokkoフォッコ,Fennekin,88.1,62,60,60,2,0,9.4,6,0
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59,5120,70,409,45.0,Fox,58,1059860,1.0,59,Tairenarテールナー,Braixen,88.1,90,70,73,2,0,14.5,6,0
